12F.JPG,1.2061401635116265
temp_no_bkgd.png,1.2474987141800167
2B.JPG,1.36899510697527
2F.JPG,1.2886018129758081
11F.JPG,1.1550629989316992
6F.JPG,1.013377333486644
1F.JPG,1.172921379664496
1B.JPG,1.2430168617933561
14B.JPG,1.267174531779217
16B.JPG,1.224507318452257
13B.JPG,1.0860665681601198
16F.JPG,1.1927645077619253
10F.JPG,1.1991813412498584
7B.JPG,1.2423387394764513
6B.JPG,1.0411313514021696
5F.JPG,1.153143374816843
17F.JPG,1.1268130691592413
8B.JPG,1.1265363858047683
9F.JPG,1.1021257950224341
8F.JPG,1.0975259044854098
10B.JPG,1.2402971604896689
12B.JPG,1.2143507409020542
3F.JPG,1.221947881841316
7F.JPG,1.2728899668942846
3B.JPG,1.201890620056281
5F_2.JPG,1.1681907353333019
14F.JPG,1.28533055595325
4F.JPG,1.1542185487872259
4B.JPG,1.1828433646377643
5B.JPG,1.1270733893290859
17B.JPG,1.14630558386685
15B.JPG,1.3211467669411323
13F.JPG,1.0380998374507784
11B.JPG,1.1230184739264633
15F.JPG,1.2766586593060016
